dcterms:date,dcterms:type,dcterms:creator,dcterms:title @en,dcterms:issued,dcterms:isPartOf,dcterms:publisher,schema:volumeNumber,schema:issueNumber,schema:pageStart,schema:pageEnd,dcterms:language,dcterms:identifier,schema:issn,schema:url,dcterms:title,schema:keywords
2021-10-29 01:35:18.763889,Article,"平賀 太竣,盧 金陽,Szilard Fazekas,山村 明弘",,2020-02-20,第82回全国大会講演論文集,,2020,1,97,98,JPN,"naid: 170000182238,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205073/,機械学習を用いてのKnight-Amazonsの対戦プログラムの実装,人工知能と認知科学
2021-10-29 01:38:45.618115,Article,"本生 崇人,川崎 慈英,藤橋 卓也,猿渡 俊介,渡辺 尚",,2020-02-20,第82回全国大会講演論文集,,2020,1,77,78,JPN,"naid: 170000182229,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205064/,プレイヤパフォーマンス低下を抑制するオンラインゲーム向け推定技術に関する一検討,人工知能と認知科学
2021-10-29 01:56:40.226975,Article,"酒見 真歩,中桐 斉之",,2020-02-20,第82回全国大会講演論文集,,2020,1,571,572,JPN,"naid: 170000182996,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205849/,先延ばし行動改善のためのゲーミフィケーションを活用したタスク管理システムの開発,コンピュータと人間社会
2021-10-29 01:56:46.815875,Article,"中桐 斉之,寺尾 明日実,向坂 幸雄",,2020-02-20,第82回全国大会講演論文集,,2020,1,253,254,JPN,"naid: 170000182845,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205696/,ゲーミフィケーションを用いた携帯端末学習支援システム：生物多様性教育の学習支援,コンピュータと人間社会
2021-10-29 02:00:46.246685,Article,"今野 零士,川瀬 文也,佐々木 喜一郎",,2020-02-20,第82回全国大会講演論文集,,2020,1,697,698,JPN,"naid: 170000183054,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205907/,プログラミング思考を学べるボードゲームの検討,コンピュータと人間社会
2021-10-29 02:00:55.985683,Article,"清水 赳,富永 浩之",,2020-02-20,第82回全国大会講演論文集,,2020,1,531,532,JPN,"naid: 170000182978,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205831/,ゲーム戦略を題材とする応用プログラミング演習におけるリファクタリングを動機づける自動的なフィードバック手法の提案,コンピュータと人間社会
2021-10-29 02:01:35.555777,Article,"泉 亮祐,石川 颯馬,國枝 孝之,米谷 雄介,後藤田 中,八重樫 理人",,2020-02-20,第82回全国大会講演論文集,,2020,1,429,430,JPN,"naid: 170000182929,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205781/,画像認識/処理技術を用いた観光地周遊支援システム「KadaBingo/カダビンゴ」の開発と香川県善通寺市における実証実験,コンピュータと人間社会
2021-10-29 02:02:19.547388,Article,"大西 裕貴,中桐 斉之",,2020-02-20,第82回全国大会講演論文集,,2020,1,711,712,JPN,"naid: 170000183061,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205914/,くるまマイスター検定学習支援システムの開発：スマートフォンとゲーミフィケーションによる効果,コンピュータと人間社会
2021-10-29 01:29:12.379889,Article,渡部 皓介,Participation Report in ISAGA 2019 : An Educational Digital Game that Helps in the Acquisition of Object-Oriented Concept for Learners of Computer Programming(Reports of Overseas Activities),2020-03,"日本工業大学研究報告 = Report of researches, Nippon Institute of Technology",,49,4,149,152,JPN,naid: 120006822962,2189-5449,https://mlib3.nit.ac.jp/webopac/TC00554179,ISAGA2019への参加報告書 オブジェクト指向の概念獲得の支援を目的とした学習用デジタルゲームの開発(大学院生研修成果国際発信支援),
2021-10-29 01:57:12.366387,Article,井村 誠孝,Involved in Editing Information Processing After 2050：24. Entertainment Computing in 2050,2020-04-15,情報処理,,61,5,490,491,JPN,"naid: 170000181902,ncid: AN00116625",,http://id.nii.ac.jp/1001/00204322/,2050年の情報処理：24. 2050年のエンタテインメントコンピューティング,創立60周年記念特集
2021-10-29 01:38:22.429291,Article,"相浦 一樹,椎名 亮太,福井 達也,成川 聖,南 勝也,石岡 卓将,藤橋 卓也,猿渡 俊介,渡辺 尚",,2020-06-17,マルチメディア，分散協調とモバイルシンポジウム2057論文集,,,2020,249,258,JPN,naid: 170000184751,,http://id.nii.ac.jp/1001/00210645/,ソフトウェア定義光ファイバ無線を用いた複数電波空間の相互接続に関する一検討,その他
2021-10-29 01:38:54.041271,Article,"本生 崇人,川崎 慈英,藤橋 卓也,猿渡 俊介,渡辺 尚",,2020-06-17,マルチメディア，分散協調とモバイルシンポジウム2228論文集,,,2020,1458,1467,JPN,naid: 170000184577,,http://id.nii.ac.jp/1001/00210816/,プレイヤパフォーマンス低下を抑制するオンラインゲーム向け遅延補償に関する一研究,マルチメディアネットワーク
2021-10-29 02:10:11.797714,Article,柳田 康幸,,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,132,138,JPN,naid: 170000183254,,http://id.nii.ac.jp/1001/00206445/,動的グラフを用いた自宅学習のためのWebコンテンツ作成,
2021-10-29 02:10:13.628125,Article,"山中 麻由佳,藤井 叙人,片寄 晴弘",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,111,112,JPN,naid: 170000183248,,http://id.nii.ac.jp/1001/00206439/,NOKワード: コミュニケーションオンラインチャットアプリ,
2021-10-29 02:10:16.497482,Article,"岡 大貴,西田 健志",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,166,169,JPN,naid: 170000183262,,http://id.nii.ac.jp/1001/00206453/,競技性・観戦性を拡張したプログラミングゲームの提案,
2021-10-29 02:10:19.077531,Article,"十亀 彩華,藤木 淳",Time Flyer : Production of Ideational Time Machine,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,156,158,JPN,naid: 170000183259,,http://id.nii.ac.jp/1001/00206450/,Time Flyer : 観念的タイムマシンの制作,
2021-10-29 02:10:33.330967,Article,"魚住 旭洋,石郷 祐介,古郡 唯希",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,93,95,JPN,naid: 170000183243,,http://id.nii.ac.jp/1001/00206434/,エモートドライブ: 画像解析による運転時の自己感情認知による感情抑制の可能性,
2021-10-29 02:10:48.426414,Article,"星野 瑠海,橋田 朋子",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,40,45,JPN,naid: 170000183233,,http://id.nii.ac.jp/1001/00206424/,わんテーブル：犬と人が食体験を共有するための匂い伝送システム,
2021-10-29 02:10:50.213606,Article,"沼田 真周,藤木 淳",Creation of art works that utilize the adaptability of ants,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,46,48,JPN,naid: 170000183234,,http://id.nii.ac.jp/1001/00206425/,食物とコミュニケーション能力の改変によるアリの行動変容 -アリの適応力を活用したアート作品の制作に向けて-,
2021-10-29 02:10:57.777308,Article,"茂原 敦之,水口 充",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,55,64,JPN,naid: 170000183236,,http://id.nii.ac.jp/1001/00206427/,ガチャにおける「宗教」はどのように産み出されるか,
2021-10-29 02:11:04.618388,Article,"伊藤 永光,水口 充",,2020-08-22,エンタテインメントコンピューティングシンポジウム2020論文集,,,2020,36,39,JPN,naid: 170000183232,,http://id.nii.ac.jp/1001/00206423/,磁性スマホリングを用いた回転操作によるエンタテインメントの提案,
2021-10-29 01:41:43.316584,Article,"篠田 悠斗,宮原 大輝,品川 和雅,水木 敬明,曽根 秀昭",A Secure Protocol for Deciding the First Turn and Its Extension,2020-10-19,コンピュータセキュリティシンポジウム2020論文集,,,,1260,1266,JPN,naid: 170000183921,,http://id.nii.ac.jp/1001/00208500/,希望に基づく秘匿先手決定プロトコルとその拡張,"物理的暗号技術,カードベース暗号,秘密計算"
2021-10-29 01:34:47.530378,Article,"邓 士达,伊藤 毅志",Fighting game AI with dynamic difficulty adjustment to make it fun to play against,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,58,61,JPN,naid: 170000184512,,http://id.nii.ac.jp/1001/00207552/,動的な難易度調整により対戦して楽しい格闘ゲームAI,"モンテカルロ木探索,遺伝的アルゴリズム,動的難易度調整,格闘ゲーム"
2021-10-29 01:34:58.940170,Article,"高橋 篤剛,鶴岡 慶雅",Supervised Learning for Action Selection in the Game of Werewolf: a Preliminary Experiment with Fully-Connected Neural Networks,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,85,89,JPN,naid: 170000184507,,http://id.nii.ac.jp/1001/00207557/,教師あり学習を用いた人狼知能の行動選択～全結合ニューラルネットワークを用いた予備実験～,"強化学習,ゲームAI,人狼"
2021-10-29 01:35:09.005803,Article,"尾﨑 大夢,ライエル グリムベルゲン",A Machine Learning Method for Predicting Mahjong Tile Combinations,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,77,80,JPN,naid: 170000184509,,http://id.nii.ac.jp/1001/00207555/,機械学習を用いた麻雀の役予測手法の提案,"麻雀,予測モデル"
2021-10-29 01:35:28.905182,Article,"坪倉 弘治,西野 順二",Grouping for MCTS in Imperfect Informatin Games,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,1,5,JPN,naid: 170000184521,,http://id.nii.ac.jp/1001/00207543/,不完全情報ゲームにおける MCTS へのグループ化の適用,"不完全情報ゲーム,モンテカルロ木探索,節点のグループ化"
2021-10-29 01:58:09.167013,Article,"清水 大志,田中 哲朗",Building mahjong player using deep reinforcement learning,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,147,154,JPN,naid: 170000184498,,http://id.nii.ac.jp/1001/00207566/,深層強化学習を用いた麻雀プレイヤの構築,"麻雀,強化学習,すずめ雀"
2021-10-29 01:58:10.571727,Article,"藤田 航輝,鶴岡 慶雅",Utilizing Policy Networks in Model-Based Reinforcement Learning,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,98,104,JPN,naid: 170000184505,,http://id.nii.ac.jp/1001/00207559/,モデルベース強化学習における方策ネットワーク手法の活用,"モデルベース強化学習,ニューラルネットワーク,プランニング"
2021-10-29 01:58:37.086644,Article,末續 鴻輝,Improving upper and lower bounds of the number of games born by day 4,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,139,146,JPN,naid: 170000184499,,http://id.nii.ac.jp/1001/00207565/,4日目までに生まれたゲームの総数の上下界の改善,"組合せゲーム理論,4日目までに生まれたゲームの個数,非不偏ゲーム,数え上げ"
2021-10-29 02:00:41.705821,Article,田中 哲朗,Quantum Anpanman shogi is strongly solved,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,189,193,JPN,naid: 170000184492,,http://id.nii.ac.jp/1001/00207572/,量子「アンパンマンのはじめてしょうぎ」の強解決,"アンパンマンのはじめてしょうぎ,後退解析,強解決"
2021-10-29 02:01:19.539284,Article,田中 哲朗,Sixteen Musashi is Strongly Solved,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,194,201,JPN,naid: 170000184491,,http://id.nii.ac.jp/1001/00207573/,十六むさしの強解決,"十六むさし,強解決,後退解析"
2021-10-29 02:04:18.819825,Article,"阿部 拳之,金子 雄祐",Q-Learning for Off-Policy Evaluation in Two-Player Zero-Sum Markov Games,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,169,174,JPN,naid: 170000184495,,http://id.nii.ac.jp/1001/00207569/,二人零和マルコフゲームにおけるオフ方策評価のためのQ学習,"Off-Policy Evaluation,Multi-Agent Reinforcement Learning,Causal Inference"
2021-10-29 02:04:59.647233,Article,"Long Honghai,Tomoyuki Kaneko",Training Japanese Mahjong Agent with Two Dimension Feature Representation,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,125,130,ENG,naid: 170000184501,,http://id.nii.ac.jp/1001/00207563/,Training Japanese Mahjong Agent with Two Dimension Feature Representation,"Supervised Learning,Reinforcement Learning,Imperfect Information Game"
2021-10-29 02:05:21.107273,Article,瀧澤 武信,The History of the World Computer Shogi Championship (WCSC)(6),2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,38,45,JPN,naid: 170000184515,,http://id.nii.ac.jp/1001/00207549/,世界コンピュータ将棋選手権の歴史（６）,"コンピュータ将棋,世界コンピュータ将棋選手権,電王戦,平均手数"
2021-10-29 02:05:28.216615,Article,"徐 凡超,金子 知適",Combining reinforcement learning and VAE to improve generalization in Procgen Benchmark,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,118,124,JPN,naid: 170000184502,,http://id.nii.ac.jp/1001/00207562/,Procgen Benchmarkにおける汎化性能を高める強化学習,"変分自己符号化器,強化学習,汎化性能,プロシージャルコンテンツ生成"
2021-10-29 02:05:32.272402,Article,"合田 拓矢,金子 知適",Evaluation of Soft Actor-Critic in Discrete Action Space,2020-11-06,ゲームプログラミングワークショップ2020論文集,,,2020,175,180,JPN,naid: 170000184494,,http://id.nii.ac.jp/1001/00207570/,離散行動空間におけるSoft Actor-Critic の評価,"強化学習,最大エントロピー強化学習"
